province_normalized,temp_avg,rainfall,latitude,longitude,date,year,month,year_month,accommodation_count,restaurants_count,entertainment_count,shops_count,healthcare_count,festival_count,video_count,total_views,avg_views,total_likes,avg_likes,video_count_month,total_views_month,avg_views_month,total_likes_month,avg_likes_month,population,grdp_billion_vnd,area_km2,population_density_per_km2,population_avg_thousand,region,distance_to_hanoi_km,distance_to_hcm_km,nearest_city,nearest_distance_km,trends_interest_total,trends_interest_avg,trends_active_destinations
An Giang,25.751612903225805,177.9,10.3188672,105.0432488,2016-12-01,2016,12,2016-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1155.0,82.5,4.0
An Giang,25.948387096774194,71.4,10.3188672,105.0432488,2017-01-01,2017,1,2017-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1098.7012987012986,78.47866419294989,4.0
An Giang,26.164285714285715,84.6,10.3188672,105.0432488,2017-02-01,2017,2,2017-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,831.4778216952129,59.391272978229495,6.0
An Giang,27.14516129032258,89.9,10.3188672,105.0432488,2017-03-01,2017,3,2017-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,643.5144927536232,45.96532091097309,6.0
An Giang,27.796666666666667,150.8,10.3188672,105.0432488,2017-04-01,2017,4,2017-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,625.1786269027648,44.655616207340344,7.0
An Giang,27.503225806451614,312.6,10.3188672,105.0432488,2017-05-01,2017,5,2017-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,781.9854655148773,55.85610467963409,7.0
An Giang,27.433333333333334,221.0,10.3188672,105.0432488,2017-06-01,2017,6,2017-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,869.3478260869566,62.09627329192547,6.0
An Giang,26.91290322580645,284.1,10.3188672,105.0432488,2017-07-01,2017,7,2017-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1082.8042328042327,77.34315948601662,5.0
An Giang,26.77741935483871,332.7,10.3188672,105.0432488,2017-08-01,2017,8,2017-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,885.0,63.214285714285715,6.0
An Giang,27.0,327.5,10.3188672,105.0432488,2017-09-01,2017,9,2017-09,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,836.0,59.714285714285715,5.0
An Giang,26.63225806451613,354.0,10.3188672,105.0432488,2017-10-01,2017,10,2017-10,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,860.3846153846154,61.456043956043956,6.0
An Giang,26.58,117.7,10.3188672,105.0432488,2017-11-01,2017,11,2017-11,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,698.520739630185,49.89433854501321,6.0
An Giang,25.50967741935484,91.7,10.3188672,105.0432488,2017-12-01,2017,12,2017-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,762.8685657171415,54.490611836938676,6.0
An Giang,25.48709677419355,105.0,10.3188672,105.0432488,2018-01-01,2018,1,2018-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,716.0215053763441,51.144393241167435,6.0
An Giang,25.47142857142857,13.9,10.3188672,105.0432488,2018-02-01,2018,2,2018-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1111.592418076676,79.39945843404828,6.0
An Giang,27.770967741935483,30.3,10.3188672,105.0432488,2018-03-01,2018,3,2018-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,826.6061720502053,59.04329800358609,7.0
An Giang,28.90333333333333,55.8,10.3188672,105.0432488,2018-04-01,2018,4,2018-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,887.936507936508,63.42403628117914,7.0
An Giang,27.66774193548387,202.9,10.3188672,105.0432488,2018-05-01,2018,5,2018-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,841.8357487922705,60.13112491373361,7.0
An Giang,27.063333333333333,229.7,10.3188672,105.0432488,2018-06-01,2018,6,2018-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1091.025945731828,77.93042469513057,6.0
An Giang,26.85483870967742,259.7,10.3188672,105.0432488,2018-07-01,2018,7,2018-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,933.7553342816501,66.69680959154644,6.0
An Giang,26.916129032258063,215.5,10.3188672,105.0432488,2018-08-01,2018,8,2018-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,849.7202797202796,60.69430569430568,5.0
An Giang,26.706666666666667,305.6,10.3188672,105.0432488,2018-09-01,2018,9,2018-09,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,788.3333333333334,56.30952380952381,7.0
An Giang,26.825806451612905,294.8,10.3188672,105.0432488,2018-10-01,2018,10,2018-10,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,782.75,55.910714285714285,6.0
An Giang,27.05,123.0,10.3188672,105.0432488,2018-11-01,2018,11,2018-11,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1021.776611694153,72.9840436924395,6.0
An Giang,27.18064516129032,107.7,10.3188672,105.0432488,2018-12-01,2018,12,2018-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,1931.0,89341.2,35367.0,5460.0,19310.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,983.8985088985089,70.27846492132207,6.0
An Giang,26.374193548387098,42.7,10.3188672,105.0432488,2019-01-01,2019,1,2019-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,919.1558441558442,65.65398886827458,6.0
An Giang,28.07857142857143,6.4,10.3188672,105.0432488,2019-02-01,2019,2,2019-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,835.3670172635689,59.669072661683494,7.0
An Giang,28.741935483870968,34.0,10.3188672,105.0432488,2019-03-01,2019,3,2019-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,747.6464370103222,53.40331692930873,6.0
An Giang,29.86,74.3,10.3188672,105.0432488,2019-04-01,2019,4,2019-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,760.3734987730162,54.31239276950116,7.0
An Giang,28.541935483870965,175.0,10.3188672,105.0432488,2019-05-01,2019,5,2019-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,820.1839057102216,58.584564693587254,7.0
An Giang,27.416666666666668,258.6,10.3188672,105.0432488,2019-06-01,2019,6,2019-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,873.1646269930145,62.36890192807247,6.0
An Giang,27.38387096774193,194.9,10.3188672,105.0432488,2019-07-01,2019,7,2019-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1092.433829611249,78.03098782937492,6.0
An Giang,26.90967741935484,307.6,10.3188672,105.0432488,2019-08-01,2019,8,2019-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,984.457088667615,70.31836347625821,5.0
An Giang,26.80666666666667,304.4,10.3188672,105.0432488,2019-09-01,2019,9,2019-09,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,716.5982484948004,51.185589178200026,7.0
An Giang,26.94193548387097,239.5,10.3188672,105.0432488,2019-10-01,2019,10,2019-10,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,694.3859649122807,49.59899749373433,5.0
An Giang,26.69,162.2,10.3188672,105.0432488,2019-11-01,2019,11,2019-11,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,868.867102396514,62.06193588546529,7.0
An Giang,26.296774193548387,7.0,10.3188672,105.0432488,2019-12-01,2019,12,2019-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,19074.0,95148.24,35367.0,5390.0,19074.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,832.1428571428572,59.43877551020409,6.0
An Giang,26.79032258064516,37.9,10.3188672,105.0432488,2020-01-01,2020,1,2020-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,816.2547039017627,58.30390742155448,5.0
An Giang,27.441379310344825,23.5,10.3188672,105.0432488,2020-02-01,2020,2,2020-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,694.9206349206348,49.63718820861677,5.0
An Giang,29.22258064516129,9.2,10.3188672,105.0432488,2020-03-01,2020,3,2020-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,409.2397660818713,29.231411862990807,4.0
An Giang,28.85,128.7,10.3188672,105.0432488,2020-04-01,2020,4,2020-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,297.9121424674963,21.27943874767831,6.0
An Giang,29.429032258064517,158.9,10.3188672,105.0432488,2020-05-01,2020,5,2020-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,503.3089452479434,35.95063894628167,8.0
An Giang,27.316666666666663,307.7,10.3188672,105.0432488,2020-06-01,2020,6,2020-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,870.6059137643014,62.186136697450095,7.0
An Giang,27.1,323.2,10.3188672,105.0432488,2020-07-01,2020,7,2020-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1059.7340593522724,75.69528995373375,7.0
An Giang,27.490322580645163,240.3,10.3188672,105.0432488,2020-08-01,2020,8,2020-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,425.9686661057018,30.426333293264413,4.0
An Giang,27.246666666666663,347.7,10.3188672,105.0432488,2020-09-01,2020,9,2020-09,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,505.36779632782475,36.09769973770177,5.0
An Giang,26.274193548387096,455.8,10.3188672,105.0432488,2020-10-01,2020,10,2020-10,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,731.3726470431398,52.240903360224266,5.0
An Giang,26.796666666666667,245.0,10.3188672,105.0432488,2020-11-01,2020,11,2020-11,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,647.0166625827003,46.2154758987643,7.0
An Giang,26.26451612903226,82.1,10.3188672,105.0432488,2020-12-01,2020,12,2020-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190453.0,96126.84,35368.0,5380.0,19045.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,720.2769193981533,51.44835138558238,6.0
An Giang,25.470967741935485,20.4,10.3188672,105.0432488,2021-01-01,2021,1,2021-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,706.550889586604,50.46792068475742,5.0
An Giang,25.710714285714285,33.8,10.3188672,105.0432488,2021-02-01,2021,2,2021-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,524.8365279025656,37.48832342161183,5.0
An Giang,28.783870967741933,20.3,10.3188672,105.0432488,2021-03-01,2021,3,2021-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,700.8820166145359,50.063001186752565,6.0
An Giang,28.24,175.1,10.3188672,105.0432488,2021-04-01,2021,4,2021-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,845.2441471571907,60.374581939799334,7.0
An Giang,28.016129032258064,175.1,10.3188672,105.0432488,2021-05-01,2021,5,2021-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,335.37640712945586,23.95545765210399,6.0
An Giang,27.706666666666663,142.0,10.3188672,105.0432488,2021-06-01,2021,6,2021-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,222.04287515762923,15.860205368402088,5.0
An Giang,27.193548387096776,335.2,10.3188672,105.0432488,2021-07-01,2021,7,2021-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,229.73152578415733,16.40939469886838,4.0
An Giang,27.09354838709677,368.1,10.3188672,105.0432488,2021-08-01,2021,8,2021-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,179.06683480453975,12.790488200324267,4.0
An Giang,26.703333333333333,359.6,10.3188672,105.0432488,2021-09-01,2021,9,2021-09,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,305.7309941520468,21.837928153717627,4.0
An Giang,26.758064516129032,338.2,10.3188672,105.0432488,2021-10-01,2021,10,2021-10,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,383.2341430499325,27.373867360709465,5.0
An Giang,26.16333333333333,366.5,10.3188672,105.0432488,2021-11-01,2021,11,2021-11,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,499.2684610075915,35.66203292911368,5.0
An Giang,25.835483870967742,50.8,10.3188672,105.0432488,2021-12-01,2021,12,2021-12,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190951.0,103385.7,35368.0,5400.0,19095.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,663.7713859328086,47.41224185234347,5.0
An Giang,26.98709677419355,14.9,10.3188672,105.0432488,2022-01-01,2022,1,2022-01,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,920.6349206349205,65.7596371882086,6.0
An Giang,27.88214285714286,42.9,10.3188672,105.0432488,2022-02-01,2022,2,2022-02,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,1176.0836736195417,84.00597668711012,9.0
An Giang,28.106451612903225,137.3,10.3188672,105.0432488,2022-03-01,2022,3,2022-03,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,931.5556012614836,66.53968580439168,9.0
An Giang,27.26333333333333,220.8,10.3188672,105.0432488,2022-04-01,2022,4,2022-04,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,948.1488933601611,67.72492095429722,10.0
An Giang,27.248387096774195,342.4,10.3188672,105.0432488,2022-05-01,2022,5,2022-05,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,997.7172194181487,71.2655156727249,9.0
An Giang,27.40333333333333,216.5,10.3188672,105.0432488,2022-06-01,2022,6,2022-06,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,954.3812764939361,68.17009117813829,6.0
An Giang,26.75483870967742,377.6,10.3188672,105.0432488,2022-07-01,2022,7,2022-07,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,970.4947209653092,69.32105149752208,8.0
An Giang,26.80967741935484,295.7,10.3188672,105.0432488,2022-08-01,2022,8,2022-08,235.0,53.0,12.0,13.0,8.0,4.0,100,2992780,29927.8,27878,278.78,0.0,0.0,0.0,0.0,0.0,190552.0,116042.0,35368.0,5390.0,19055.0,ĐỒNG BẰNG SÔNG CỬU LONG,1194.0,182.2,TP.HCM,1194.0,672.0298573975044,48.002132671250315,5.0
