province,date,year,month,temp_mean,temp_min,temp_max,temp_amplitude,temp_std,rainfall_total,rainfall_max_daily,rainfall_mean_daily,rainfall_days,latitude,longitude
TP. Đà Nẵng,2018-10-01,2018,10,26.219354838709677,24.6,27.3,2.6999999999999993,0.6063108965092143,158.7,27.7,5.119354838709677,28,16.068,108.212
TP. Đà Nẵng,2018-11-01,2018,11,25.05666666666667,23.1,26.0,2.8999999999999986,0.7132651165147373,205.10000000000002,47.7,6.836666666666668,26,16.068,108.212
TP. Đà Nẵng,2018-12-01,2018,12,24.01290322580645,21.2,25.3,4.100000000000001,0.9660027382583244,278.2,34.2,8.974193548387097,29,16.068,108.212
TP. Đà Nẵng,2019-01-01,2019,1,22.322580645161292,20.7,23.4,2.6999999999999993,0.749092641097372,240.8,94.5,7.767741935483872,30,16.068,108.212
TP. Đà Nẵng,2019-02-01,2019,2,24.2,21.2,25.6,4.400000000000002,0.9756289519340064,15.1,4.6,0.5392857142857143,13,16.068,108.212
TP. Đà Nẵng,2019-03-01,2019,3,25.93548387096774,25.0,27.2,2.1999999999999993,0.5868267132619724,22.9,6.0,0.7387096774193548,16,16.068,108.212
TP. Đà Nẵng,2019-04-01,2019,4,28.063333333333333,26.2,30.2,4.0,0.9915099364217125,5.6,1.4,0.18666666666666665,8,16.068,108.212
TP. Đà Nẵng,2019-05-01,2019,5,29.641935483870967,27.5,32.5,5.0,1.383178511870007,80.8,15.8,2.606451612903226,19,16.068,108.212
TP. Đà Nẵng,2019-06-01,2019,6,31.123333333333335,29.2,32.9,3.6999999999999993,1.0414457236948524,8.5,2.0,0.2833333333333333,16,16.068,108.212
TP. Đà Nẵng,2019-07-01,2019,7,30.154838709677417,27.2,31.9,4.699999999999999,1.2703906773580624,168.5,84.6,5.435483870967742,21,16.068,108.212
TP. Đà Nẵng,2019-08-01,2019,8,29.467741935483872,26.4,32.4,6.0,1.4851233611553833,235.2,107.5,7.587096774193548,26,16.068,108.212
TP. Đà Nẵng,2019-09-01,2019,9,27.373333333333335,26.0,29.3,3.3000000000000007,0.880020898393439,269.7,78.2,8.99,29,16.068,108.212
TP. Đà Nẵng,2019-10-01,2019,10,26.37741935483871,25.2,27.6,2.400000000000002,0.618982863208859,270.6,91.2,8.729032258064517,31,16.068,108.212
TP. Đà Nẵng,2019-11-01,2019,11,24.696666666666665,22.7,26.0,3.3000000000000007,0.7194266554998351,237.4,48.5,7.913333333333333,29,16.068,108.212
TP. Đà Nẵng,2019-12-01,2019,12,22.470967741935485,19.7,24.5,4.800000000000001,1.2014417861849978,87.8,8.9,2.832258064516129,28,16.068,108.212
TP. Đà Nẵng,2020-01-01,2020,1,22.822580645161292,19.9,24.3,4.400000000000002,1.0242752486252105,116.8,41.0,3.767741935483871,24,16.068,108.212
TP. Đà Nẵng,2020-02-01,2020,2,22.613793103448273,20.8,24.9,4.099999999999998,1.0374157927724041,88.0,27.3,3.0344827586206895,19,16.068,108.212
TP. Đà Nẵng,2020-03-01,2020,3,25.603225806451615,24.2,27.1,2.900000000000002,0.8384445403912102,38.8,18.9,1.2516129032258063,12,16.068,108.212
TP. Đà Nẵng,2020-04-01,2020,4,25.803333333333335,23.7,27.4,3.6999999999999993,1.030059701427906,167.7,96.3,5.59,18,16.068,108.212
TP. Đà Nẵng,2020-05-01,2020,5,28.79032258064516,26.3,32.5,6.199999999999999,1.3523694856829829,25.6,5.3,0.8258064516129032,16,16.068,108.212
TP. Đà Nẵng,2020-06-01,2020,6,30.040000000000003,28.2,31.6,3.400000000000002,0.8130826823121147,12.7,5.6,0.4233333333333333,10,16.068,108.212
TP. Đà Nẵng,2020-07-01,2020,7,29.848387096774193,28.4,31.3,2.900000000000002,0.6864745529354735,27.4,13.5,0.8838709677419354,12,16.068,108.212
TP. Đà Nẵng,2020-08-01,2020,8,28.664516129032258,27.1,30.4,3.299999999999997,0.8631525114743708,133.8,34.6,4.316129032258065,24,16.068,108.212
TP. Đà Nẵng,2020-09-01,2020,9,28.953333333333333,27.6,30.9,3.299999999999997,0.9467670336951715,131.5,42.2,4.383333333333334,29,16.068,108.212
TP. Đà Nẵng,2020-10-01,2020,10,26.12258064516129,24.1,27.8,3.6999999999999993,0.918952184980029,811.6,120.2,26.18064516129032,31,16.068,108.212
TP. Đà Nẵng,2020-11-01,2020,11,24.67,22.8,25.9,3.099999999999998,0.7465553077878461,576.5,107.4,19.216666666666665,29,16.068,108.212
TP. Đà Nẵng,2020-12-01,2020,12,22.29032258064516,19.8,24.6,4.800000000000001,1.290052928813304,325.3,79.2,10.493548387096775,29,16.068,108.212
TP. Đà Nẵng,2021-01-01,2021,1,20.229032258064517,16.9,22.1,5.200000000000003,1.5170571398570976,141.9,36.2,4.577419354838709,24,16.068,108.212
TP. Đà Nẵng,2021-02-01,2021,2,21.62857142857143,19.5,24.6,5.100000000000001,1.2607631853460075,43.2,8.3,1.542857142857143,16,16.068,108.212
TP. Đà Nẵng,2021-03-01,2021,3,24.793548387096774,22.9,26.4,3.5,0.8213547686073168,79.5,24.3,2.564516129032258,21,16.068,108.212
TP. Đà Nẵng,2021-04-01,2021,4,26.52,25.2,28.5,3.3000000000000007,0.902639806727829,29.9,4.0,0.9966666666666666,19,16.068,108.212
TP. Đà Nẵng,2021-05-01,2021,5,29.016129032258064,27.6,31.3,3.6999999999999993,0.906310018405604,17.9,3.7,0.5774193548387097,14,16.068,108.212
TP. Đà Nẵng,2021-06-01,2021,6,30.53666666666667,27.3,32.6,5.300000000000001,1.3430493696046317,44.7,16.8,1.49,21,16.068,108.212
TP. Đà Nẵng,2021-07-01,2021,7,29.641935483870967,27.8,32.0,4.199999999999999,1.2727330679940672,61.2,18.6,1.974193548387097,22,16.068,108.212
TP. Đà Nẵng,2021-08-01,2021,8,30.248387096774195,26.5,33.0,6.5,1.8572149342033484,77.7,12.4,2.5064516129032257,22,16.068,108.212
TP. Đà Nẵng,2021-09-01,2021,9,27.25,26.3,27.9,1.5999999999999979,0.4819142862691906,408.7,88.8,13.623333333333333,29,16.068,108.212
TP. Đà Nẵng,2021-10-01,2021,10,26.141935483870967,24.2,28.3,4.100000000000001,0.9454361228372813,575.9,71.6,18.57741935483871,30,16.068,108.212
TP. Đà Nẵng,2021-11-01,2021,11,24.81,23.5,26.4,2.8999999999999986,0.8571605088494432,311.3,42.9,10.376666666666667,29,16.068,108.212
TP. Đà Nẵng,2021-12-01,2021,12,22.27741935483871,20.8,23.8,3.0,0.7809010511024457,398.1,112.9,12.841935483870968,29,16.068,108.212
TP. Đà Nẵng,2022-01-01,2022,1,22.561290322580643,21.4,23.6,2.200000000000003,0.5631325595007726,172.4,43.3,5.561290322580645,30,16.068,108.212
TP. Đà Nẵng,2022-02-01,2022,2,22.060714285714287,18.8,25.0,6.199999999999999,1.7599114636220665,71.89999999999999,12.0,2.5678571428571426,23,16.068,108.212
TP. Đà Nẵng,2022-03-01,2022,3,24.703225806451613,22.4,27.7,5.300000000000001,1.524354261311488,67.8,37.6,2.1870967741935483,22,16.068,108.212
TP. Đà Nẵng,2022-04-01,2022,4,25.3,20.9,28.0,7.100000000000001,1.864551346608062,294.8,160.1,9.826666666666666,19,16.068,108.212
TP. Đà Nẵng,2022-05-01,2022,5,27.07741935483871,23.6,29.0,5.399999999999999,1.5241849575908557,112.1,15.8,3.616129032258064,28,16.068,108.212
TP. Đà Nẵng,2022-06-01,2022,6,30.14333333333333,28.6,31.9,3.299999999999997,0.8838330835289141,26.0,7.8,0.8666666666666667,19,16.068,108.212
TP. Đà Nẵng,2022-07-01,2022,7,28.748387096774195,26.7,30.9,4.199999999999999,1.1233494462964868,124.7,24.5,4.02258064516129,22,16.068,108.212
TP. Đà Nẵng,2022-08-01,2022,8,28.5258064516129,26.1,29.6,3.5,0.8136206085293415,106.89999999999999,31.9,3.4483870967741934,27,16.068,108.212
TP. Đà Nẵng,2022-09-01,2022,9,27.566666666666666,25.8,29.4,3.599999999999998,1.0739335795724694,344.0,98.9,11.466666666666667,30,16.068,108.212
TP. Đà Nẵng,2022-10-01,2022,10,25.738709677419354,24.3,27.1,2.8000000000000007,0.7097780964756233,506.59999999999997,179.0,16.341935483870966,29,16.068,108.212
TP. Đà Nẵng,2022-11-01,2022,11,25.256666666666668,22.9,26.7,3.8000000000000007,0.8838330835289139,145.1,34.9,4.836666666666667,26,16.068,108.212
TP. Đà Nẵng,2022-12-01,2022,12,22.26774193548387,19.2,24.7,5.5,1.541727839530308,343.6,63.2,11.083870967741936,29,16.068,108.212
TP. Đà Nẵng,2023-01-01,2023,1,21.116129032258065,18.3,23.0,4.699999999999999,1.2055695124970471,187.2,26.1,6.038709677419354,25,16.068,108.212
TP. Đà Nẵng,2023-02-01,2023,2,22.75357142857143,20.6,24.6,4.0,1.1510002551266387,118.3,19.8,4.225,22,16.068,108.212
TP. Đà Nẵng,2023-03-01,2023,3,23.883870967741935,21.3,26.9,5.599999999999998,1.891577256188346,40.7,7.2,1.3129032258064517,20,16.068,108.212
TP. Đà Nẵng,2023-04-01,2023,4,27.433333333333334,25.6,30.5,4.899999999999999,1.1624389738029646,25.6,4.8,0.8533333333333334,18,16.068,108.212
TP. Đà Nẵng,2023-05-01,2023,5,28.903225806451612,26.5,31.4,4.899999999999999,1.3857570424302963,65.89999999999999,19.2,2.125806451612903,17,16.068,108.212
TP. Đà Nẵng,2023-06-01,2023,6,30.040000000000003,27.8,31.6,3.8000000000000007,1.0414181312700155,79.3,19.0,2.643333333333333,22,16.068,108.212
TP. Đà Nẵng,2023-07-01,2023,7,29.970967741935485,28.1,31.2,3.099999999999998,0.8283290603727865,96.2,15.8,3.103225806451613,23,16.068,108.212
TP. Đà Nẵng,2023-08-01,2023,8,30.783870967741937,27.1,33.0,5.899999999999999,1.4292414711292492,82.6,21.9,2.664516129032258,26,16.068,108.212
TP. Đà Nẵng,2023-09-01,2023,9,28.276666666666667,25.9,30.2,4.300000000000001,0.9387017202179991,199.4,61.4,6.6466666666666665,28,16.068,108.212
TP. Đà Nẵng,2023-10-01,2023,10,26.38064516129032,25.2,28.1,2.900000000000002,0.9296663755845275,715.7,129.9,23.08709677419355,31,16.068,108.212
TP. Đà Nẵng,2023-11-01,2023,11,25.043333333333333,22.5,26.8,4.300000000000001,1.1613557277754216,366.6,63.7,12.22,30,16.068,108.212
TP. Đà Nẵng,2023-12-01,2023,12,23.31935483870968,19.5,25.2,5.699999999999999,1.6664171856288388,391.5,64.6,12.629032258064516,28,16.068,108.212
TP. Đà Nẵng,2024-01-01,2024,1,22.393548387096775,19.9,24.0,4.100000000000001,0.9359257391734195,152.5,36.4,4.919354838709677,27,16.068,108.212
TP. Đà Nẵng,2024-02-01,2024,2,23.620689655172413,20.9,25.4,4.5,1.181820420956231,31.8,3.9,1.096551724137931,22,16.068,108.212
TP. Đà Nẵng,2024-03-01,2024,3,25.287096774193547,21.5,28.2,6.699999999999999,1.4155663025761969,38.7,7.3,1.2483870967741937,19,16.068,108.212
TP. Đà Nẵng,2024-04-01,2024,4,28.936666666666667,27.3,32.3,4.9999999999999964,1.5020637144604945,2.1,1.1,0.07,7,16.068,108.212
TP. Đà Nẵng,2024-05-01,2024,5,29.322580645161292,27.4,31.9,4.5,1.262460475267605,71.3,17.8,2.3,19,16.068,108.212
TP. Đà Nẵng,2024-06-01,2024,6,30.523333333333333,28.3,32.3,3.9999999999999964,1.1941476063481966,138.5,25.6,4.616666666666666,23,16.068,108.212
TP. Đà Nẵng,2024-07-01,2024,7,29.419354838709676,26.9,32.3,5.399999999999999,1.2967701813451007,120.30000000000001,25.8,3.8806451612903228,29,16.068,108.212
TP. Đà Nẵng,2024-08-01,2024,8,30.751612903225805,29.3,32.9,3.599999999999998,0.7566905874670907,33.300000000000004,6.0,1.074193548387097,26,16.068,108.212
TP. Đà Nẵng,2024-09-01,2024,9,28.48,25.9,32.6,6.700000000000003,1.5881891661846204,316.3,150.9,10.543333333333333,26,16.068,108.212
TP. Đà Nẵng,2024-10-01,2024,10,25.770967741935483,23.3,28.4,5.099999999999998,1.1518661809970512,528.0,154.6,17.032258064516128,30,16.068,108.212
TP. Đà Nẵng,2024-11-01,2024,11,24.65666666666667,22.3,25.8,3.5,0.8067317348127705,470.8,73.6,15.693333333333333,23,16.068,108.212
TP. Đà Nẵng,2024-12-01,2024,12,22.45483870967742,20.5,25.3,4.800000000000001,1.5123576979179258,303.9,43.2,9.803225806451612,30,16.068,108.212
TP. Đà Nẵng,2025-01-01,2025,1,20.516129032258064,18.3,22.0,3.6999999999999993,0.8737264156830586,111.30000000000001,47.2,3.5903225806451617,23,16.068,108.212
TP. Đà Nẵng,2025-02-01,2025,2,21.910714285714285,19.8,23.5,3.6999999999999993,1.0836629535170959,106.6,17.4,3.807142857142857,26,16.068,108.212
TP. Đà Nẵng,2025-03-01,2025,3,23.461290322580645,20.3,26.0,5.699999999999999,1.7522704166033356,184.9,109.9,5.964516129032258,20,16.068,108.212
TP. Đà Nẵng,2025-04-01,2025,4,26.263333333333332,21.3,29.6,8.3,2.5090846432765948,38.1,21.0,1.27,14,16.068,108.212
TP. Đà Nẵng,2025-05-01,2025,5,28.793548387096774,26.5,30.5,4.0,1.1538155496354894,65.2,11.9,2.103225806451613,26,16.068,108.212
TP. Đà Nẵng,2025-06-01,2025,6,29.473333333333336,25.7,33.0,7.300000000000001,1.6047200493486748,393.0,173.7,13.1,27,16.068,108.212
Thanh Hóa,2011-01-01,2011,1,13.061290322580644,8.5,19.2,10.7,1.9625964807459928,13.9,4.5,0.4483870967741936,10,19.9781573,105.4816107
Thanh Hóa,2011-02-01,2011,2,17.575,12.1,21.7,9.6,2.778572108649147,12.4,3.1,0.4428571428571429,13,19.9781573,105.4816107
Thanh Hóa,2011-03-01,2011,3,16.92258064516129,10.5,22.6,12.100000000000001,2.9734054188667645,75.1,18.3,2.42258064516129,17,19.9781573,105.4816107
Thanh Hóa,2011-04-01,2011,4,23.279999999999998,18.7,26.8,8.100000000000001,1.922534247038136,77.1,24.3,2.57,14,19.9781573,105.4816107
Thanh Hóa,2011-05-01,2011,5,26.02258064516129,22.6,30.3,7.699999999999999,2.281331435429663,160.7,40.8,5.183870967741935,16,19.9781573,105.4816107
Thanh Hóa,2011-06-01,2011,6,28.55666666666667,26.1,30.7,4.599999999999998,1.2716221878001917,295.9,128.1,9.863333333333333,26,19.9781573,105.4816107
Thanh Hóa,2011-07-01,2011,7,28.061290322580643,25.2,31.0,5.800000000000001,1.338575715541172,262.6,56.6,8.470967741935485,23,19.9781573,105.4816107
Thanh Hóa,2011-08-01,2011,8,27.135483870967743,24.6,29.7,5.099999999999998,1.273459431914178,200.4,33.2,6.464516129032258,26,19.9781573,105.4816107
Thanh Hóa,2011-09-01,2011,9,25.706666666666667,22.9,30.2,7.300000000000001,1.682144225505738,425.8,93.0,14.193333333333333,25,19.9781573,105.4816107
Thanh Hóa,2011-10-01,2011,10,23.083870967741937,18.8,26.0,7.199999999999999,1.5599352068154517,129.1,32.1,4.164516129032258,21,19.9781573,105.4816107
Thanh Hóa,2011-11-01,2011,11,22.146666666666665,19.8,24.9,5.099999999999998,1.30059226119682,33.6,14.6,1.12,19,19.9781573,105.4816107
Thanh Hóa,2011-12-01,2011,12,16.07741935483871,12.3,19.9,7.599999999999998,1.992102687684441,7.199999999999999,4.6,0.23225806451612901,3,19.9781573,105.4816107
Thanh Hóa,2012-01-01,2012,1,15.258064516129032,10.0,22.3,12.3,3.291785148269187,48.8,11.1,1.5741935483870966,19,19.9781573,105.4816107
Thanh Hóa,2012-02-01,2012,2,16.586206896551722,12.0,22.1,10.100000000000001,2.881309739130433,20.6,3.6,0.710344827586207,18,19.9781573,105.4816107
Thanh Hóa,2012-03-01,2012,3,21.096774193548388,14.4,25.7,11.299999999999999,3.3109398334378044,26.9,9.5,0.8677419354838709,15,19.9781573,105.4816107
Thanh Hóa,2012-04-01,2012,4,26.43,21.6,31.1,9.5,2.9159667468895303,53.199999999999996,14.2,1.7733333333333332,11,19.9781573,105.4816107
Thanh Hóa,2012-05-01,2012,5,28.061290322580643,24.3,32.3,7.9999999999999964,2.062470592817402,291.9,37.5,9.416129032258064,26,19.9781573,105.4816107
Thanh Hóa,2012-06-01,2012,6,28.490000000000002,24.9,30.5,5.600000000000001,1.3339983973520855,168.20000000000002,33.6,5.606666666666667,22,19.9781573,105.4816107
Thanh Hóa,2012-07-01,2012,7,28.4,25.4,30.8,5.400000000000002,1.5084208077765748,145.9,15.5,4.706451612903226,25,19.9781573,105.4816107
Thanh Hóa,2012-08-01,2012,8,27.69677419354839,25.3,30.1,4.800000000000001,1.2488618474348947,405.9,147.0,13.093548387096773,31,19.9781573,105.4816107
Thanh Hóa,2012-09-01,2012,9,25.94,23.5,27.8,4.300000000000001,1.1833908032021578,176.9,43.5,5.8966666666666665,21,19.9781573,105.4816107
Thanh Hóa,2012-10-01,2012,10,24.825806451612905,22.4,26.6,4.200000000000003,0.8330537165295259,185.5,101.2,5.983870967741935,20,19.9781573,105.4816107
Thanh Hóa,2012-11-01,2012,11,22.45,17.7,26.8,9.100000000000001,2.2854487222576165,62.300000000000004,21.1,2.0766666666666667,15,19.9781573,105.4816107
Thanh Hóa,2012-12-01,2012,12,18.174193548387095,11.2,24.6,13.400000000000002,3.079498632562935,50.2,10.2,1.6193548387096774,16,19.9781573,105.4816107
Thanh Hóa,2013-01-01,2013,1,15.570967741935483,11.7,20.4,8.7,2.912180574573756,29.0,6.9,0.9354838709677419,19,19.9781573,105.4816107
Thanh Hóa,2013-02-01,2013,2,19.835714285714285,14.5,24.0,9.5,2.6123941461049047,36.7,12.7,1.3107142857142857,13,19.9781573,105.4816107
Thanh Hóa,2013-03-01,2013,3,23.116129032258065,14.6,27.3,12.700000000000001,3.2288384675394313,67.9,21.3,2.1903225806451614,18,19.9781573,105.4816107
Thanh Hóa,2013-04-01,2013,4,24.946666666666665,18.3,29.6,11.3,3.262084517957629,87.2,28.3,2.9066666666666667,18,19.9781573,105.4816107
Thanh Hóa,2013-05-01,2013,5,28.26774193548387,23.1,32.0,8.899999999999999,2.3557570753049797,144.8,28.4,4.670967741935484,20,19.9781573,105.4816107
Thanh Hóa,2013-06-01,2013,6,28.246666666666666,25.0,31.0,6.0,1.7008584715460262,294.0,141.8,9.8,18,19.9781573,105.4816107
Thanh Hóa,2013-07-01,2013,7,27.483870967741936,25.6,29.2,3.599999999999998,1.18267966195234,309.8,87.5,9.993548387096775,31,19.9781573,105.4816107
Thanh Hóa,2013-08-01,2013,8,27.677419354838708,25.4,30.3,4.900000000000002,1.2862632383301518,379.1,116.8,12.229032258064517,27,19.9781573,105.4816107
Thanh Hóa,2013-09-01,2013,9,25.433333333333334,22.0,28.8,6.800000000000001,1.7475763183637345,373.8,63.4,12.46,25,19.9781573,105.4816107
Thanh Hóa,2013-10-01,2013,10,23.541935483870965,19.4,26.6,7.200000000000003,2.130222866830039,256.9,85.2,8.287096774193548,13,19.9781573,105.4816107
Thanh Hóa,2013-11-01,2013,11,21.183333333333334,15.9,24.4,8.499999999999998,2.384155070942085,64.4,25.6,2.146666666666667,18,19.9781573,105.4816107
Thanh Hóa,2013-12-01,2013,12,14.580645161290322,9.7,18.6,8.900000000000002,3.0744559795014896,28.4,15.7,0.9161290322580645,5,19.9781573,105.4816107
Thanh Hóa,2014-01-01,2014,1,16.13225806451613,12.3,19.8,7.5,2.1371924101141344,14.399999999999999,6.8,0.46451612903225803,8,19.9781573,105.4816107
Thanh Hóa,2014-02-01,2014,2,17.385714285714286,10.2,23.5,13.3,4.190440115284832,21.2,4.3,0.7571428571428571,15,19.9781573,105.4816107
Thanh Hóa,2014-03-01,2014,3,20.90967741935484,15.9,28.0,12.1,3.1059464299640536,61.6,10.7,1.9870967741935484,17,19.9781573,105.4816107
Thanh Hóa,2014-04-01,2014,4,25.86,22.2,29.7,7.5,2.0955782676536017,102.60000000000001,25.1,3.4200000000000004,26,19.9781573,105.4816107
Thanh Hóa,2014-05-01,2014,5,28.674193548387095,22.3,32.2,9.900000000000002,2.9388169662791754,126.60000000000001,33.5,4.083870967741936,15,19.9781573,105.4816107
Thanh Hóa,2014-06-01,2014,6,28.903333333333332,25.0,32.0,7.0,1.9785894197518645,404.09999999999997,88.1,13.469999999999999,18,19.9781573,105.4816107
Thanh Hóa,2014-07-01,2014,7,27.967741935483872,25.6,30.4,4.799999999999997,1.1819157039242674,319.5,91.2,10.306451612903226,29,19.9781573,105.4816107
Thanh Hóa,2014-08-01,2014,8,27.425806451612903,24.8,30.2,5.399999999999999,1.5536983280623233,333.3,47.2,10.751612903225807,28,19.9781573,105.4816107
Thanh Hóa,2014-09-01,2014,9,27.040000000000003,24.8,29.3,4.5,1.102848975186071,187.5,36.6,6.25,24,19.9781573,105.4816107
Thanh Hóa,2014-10-01,2014,10,24.916129032258063,22.8,27.4,4.599999999999998,1.1278583759182852,60.9,18.5,1.964516129032258,16,19.9781573,105.4816107
Thanh Hóa,2014-11-01,2014,11,21.783333333333335,18.2,26.1,7.900000000000002,1.9934519243544973,55.800000000000004,22.6,1.86,16,19.9781573,105.4816107
Thanh Hóa,2014-12-01,2014,12,16.10322580645161,13.7,19.9,6.199999999999999,1.761719590053564,26.9,9.6,0.8677419354838709,10,19.9781573,105.4816107
Thanh Hóa,2015-01-01,2015,1,16.503225806451614,11.9,21.2,9.299999999999999,2.824828475142959,58.6,14.3,1.8903225806451613,12,19.9781573,105.4816107
Thanh Hóa,2015-02-01,2015,2,19.303571428571427,12.0,25.0,13.0,4.006890559732317,18.6,4.6,0.6642857142857144,12,19.9781573,105.4816107
Thanh Hóa,2015-03-01,2015,3,22.61935483870968,17.2,27.5,10.3,2.5017886074884776,81.1,19.4,2.616129032258064,21,19.9781573,105.4816107
Thanh Hóa,2015-04-01,2015,4,24.613333333333333,18.5,30.9,12.399999999999999,3.480163822276913,64.9,19.9,2.1633333333333336,16,19.9781573,105.4816107
Thanh Hóa,2015-05-01,2015,5,30.070967741935487,25.0,32.9,7.899999999999999,1.6260778063358667,94.1,39.8,3.0354838709677416,19,19.9781573,105.4816107
Thanh Hóa,2015-06-01,2015,6,30.69333333333333,27.2,32.9,5.699999999999999,1.3923270853659633,165.0,64.1,5.5,21,19.9781573,105.4816107
Thanh Hóa,2015-07-01,2015,7,28.293548387096774,25.0,33.9,8.899999999999999,2.4172898714429456,317.7,87.5,10.248387096774193,23,19.9781573,105.4816107
Thanh Hóa,2015-08-01,2015,8,28.16774193548387,24.9,30.8,5.900000000000002,1.8259950888532326,267.5,56.6,8.629032258064516,26,19.9781573,105.4816107
Thanh Hóa,2015-09-01,2015,9,26.903333333333332,23.8,29.6,5.800000000000001,1.5557420523124434,330.7,64.9,11.023333333333333,27,19.9781573,105.4816107
Thanh Hóa,2015-10-01,2015,10,24.91290322580645,20.9,27.7,6.800000000000001,1.6418976694633707,61.1,12.5,1.9709677419354839,14,19.9781573,105.4816107
Thanh Hóa,2015-11-01,2015,11,23.23,16.4,27.1,10.700000000000003,2.582721099124346,79.6,15.1,2.6533333333333333,22,19.9781573,105.4816107
Thanh Hóa,2015-12-01,2015,12,17.81935483870968,13.2,24.6,11.400000000000002,3.0526949137703125,41.9,5.6,1.3516129032258064,14,19.9781573,105.4816107
Thanh Hóa,2016-01-01,2016,1,17.11935483870968,6.0,23.0,17.0,4.3718355683350145,101.8,33.8,3.2838709677419353,24,19.9781573,105.4816107
Thanh Hóa,2016-02-01,2016,2,15.517241379310345,11.3,22.8,11.5,2.9666080878333143,13.1,4.6,0.4517241379310345,7,19.9781573,105.4816107
Thanh Hóa,2016-03-01,2016,3,20.603225806451615,15.5,25.1,9.600000000000001,2.871873241279722,29.900000000000002,11.3,0.9645161290322581,13,19.9781573,105.4816107
